Z,Ebind,Occ,Element,subshell,CCp,Eic,Vi_q0,nmax,nh,shell_colours,multiplier
22,0.9445,8,Titanium,L3,9.7E-09,1999.54,0.460000000000036,4,3,"rgb(0,0,205)",1.53994565217379
22,0.864,9,Titanium,L3,9.7E-09,1999.54,0.460000000000036,4,2,"rgb(0,0,205)",0.939130434782534
22,0.78767,10,Titanium,L3,9.7E-09,1999.54,0.460000000000036,4,1,"rgb(0,0,205)",0.428081521739097
22,0.2915,11,Titanium,M1,2.89E-07,1999.94,0.059999999999945,2,2,"rgb(0,0,255)",4.85833333333775
22,0.26507,12,Titanium,M1,2.89E-07,1999.94,0.059999999999945,2,1,"rgb(0,0,255)",2.20891666666868
22,0.21592,13,Titanium,M2,6.99E-10,1999.96,0.039999999999964,2,2,"rgb(65,105,225)",5.39800000000491
22,0.1921,14,Titanium,M2,6.99E-10,1999.96,0.039999999999964,2,1,"rgb(65,105,225)",2.40125000000218
22,0.1705,15,Titanium,M3,1.14E-09,1999.97,0.029999999999973,4,4,"rgb(70,130,180)",5.6833333333385
22,0.14068,16,Titanium,M3,1.14E-09,1999.97,0.029999999999973,4,3,"rgb(70,130,180)",3.5170000000032
22,0.119533,17,Titanium,M3,1.14E-09,1999.97,0.029999999999973,4,2,"rgb(70,130,180)",1.99221666666848
22,0.099299,18,Titanium,M3,1.14E-09,1999.97,0.029999999999973,4,1,"rgb(70,130,180)",0.827491666667419
22,0.04326717,19,Titanium,M4,4.2E-14,2000,0.04326717,4,2,"rgb(100,149,237)",0.5
22,0.02749171,20,Titanium,M4,4.2E-14,2000,0.02749171,4,2,"rgb(100,149,237)",0.5
22,0.0135755,21,Titanium,M4,4.2E-14,2000,0.0135755,4,2,"rgb(100,149,237)",0.5
22,0.00682812,22,Titanium,M4,4.2E-14,2000,0.00682812,4,2,"rgb(100,149,237)",0.5
23,7.2461226,1,Vanadium,K,2.9E-05,1994.53,5.47000000000003,2,2,"rgb(123,104,238)",1.32470248628884
23,6.8513109,2,Vanadium,K,2.9E-05,1994.53,5.47000000000003,2,1,"rgb(123,104,238)",0.62626242230347
23,1.569656,3,Vanadium,L1,2.61E-06,1999.37,0.630000000000109,2,2,"rgb(25,25,112)",2.49151746031703
23,1.4867,4,Vanadium,L1,2.61E-06,1999.37,0.630000000000109,2,1,"rgb(25,25,112)",1.17992063492043
23,1.3542,5,Vanadium,L2,7.63E-09,1999.48,0.519999999999982,2,2,"rgb(0,0,139)",2.60423076923086
23,1.2589,6,Vanadium,L2,7.63E-09,1999.48,0.519999999999982,2,1,"rgb(0,0,139)",1.21048076923081
23,1.1652,7,Vanadium,L3,1.231E-08,1999.49,0.509999999999991,4,4,"rgb(0,0,205)",2.28470588235298
23,1.0629,8,Vanadium,L3,1.231E-08,1999.49,0.509999999999991,4,3,"rgb(0,0,205)",1.56308823529415
23,0.9772,9,Vanadium,L3,1.231E-08,1999.49,0.509999999999991,4,2,"rgb(0,0,205)",0.958039215686292
23,0.896,10,Vanadium,L3,1.231E-08,1999.49,0.509999999999991,4,1,"rgb(0,0,205)",0.439215686274518
23,0.336274,11,Vanadium,M1,3.42E-07,1999.93,0.069999999999936,2,2,"rgb(0,0,255)",4.80391428571865
23,0.3085,12,Vanadium,M1,3.42E-07,1999.93,0.069999999999936,2,1,"rgb(0,0,255)",2.20357142857343
23,0.2548,13,Vanadium,M2,9.41E-10,1999.96,0.039999999999964,2,2,"rgb(65,105,225)",6.37000000000579
23,0.2305,14,Vanadium,M2,9.41E-10,1999.96,0.039999999999964,2,1,"rgb(65,105,225)",2.88125000000262
23,0.206,15,Vanadium,M3,1.496E-09,1999.96,0.039999999999964,4,4,"rgb(70,130,180)",5.15000000000468
23,0.17355,16,Vanadium,M3,1.496E-09,1999.96,0.039999999999964,4,3,"rgb(70,130,180)",3.25406250000296
23,0.15072,17,Vanadium,M3,1.496E-09,1999.96,0.039999999999964,4,2,"rgb(70,130,180)",1.88400000000171
23,0.128125,18,Vanadium,M3,1.496E-09,1999.96,0.039999999999964,4,1,"rgb(70,130,180)",0.800781250000728
23,0.06528165,19,Vanadium,M4,7.07E-14,2000,0.06528165,4,4,"rgb(100,149,237)",1
23,0.046709,20,Vanadium,M4,7.07E-14,2000,0.046709,4,3,"rgb(100,149,237)",0.75
23,0.0293111,21,Vanadium,M4,7.07E-14,2000,0.0293111,4,2,"rgb(100,149,237)",0.5
23,0.014634,22,Vanadium,M4,7.07E-14,2000,0.014634,4,1,"rgb(100,149,237)",0.25
23,0.006746187,23,Vanadium,N1,1.8E-08,2000,0.006746187,2,2,"rgb(0,128,128)",1
24,7.8947992,1,Chromium,K,3.28E-05,1994.01,5.99000000000001,2,2,"rgb(123,104,238)",1.31799652754591
24,7.4818628,2,Chromium,K,3.28E-05,1994.01,5.99000000000001,2,1,"rgb(123,104,238)",0.624529449081802
24,1.721183,3,Chromium,L1,2.99E-06,1999.31,0.690000000000055,2,2,"rgb(25,25,112)",2.49446811594183
24,1.6341,4,Chromium,L1,2.99E-06,1999.31,0.690000000000055,2,1,"rgb(25,25,112)",1.18413043478252
24,1.4951,5,Chromium,L2,9.77E-09,1999.42,0.579999999999927,2,2,"rgb(0,0,139)",2.57775862068998
24,1.3945,6,Chromium,L2,9.77E-09,1999.42,0.579999999999927,2,1,"rgb(0,0,139)",1.20215517241394
24,1.2948,7,Chromium,L3,1.544E-08,1999.43,0.569999999999936,4,4,"rgb(0,0,205)",2.27157894736867
24,1.188,8,Chromium,L3,1.544E-08,1999.43,0.569999999999936,4,3,"rgb(0,0,205)",1.56315789473702
24,1.0972,9,Chromium,L3,1.544E-08,1999.43,0.569999999999936,4,2,"rgb(0,0,205)",0.962456140350985
24,1.0116,10,Chromium,L3,1.544E-08,1999.43,0.569999999999936,4,1,"rgb(0,0,205)",0.443684210526365
24,0.384163,11,Chromium,M1,3.94E-07,1999.93,0.069999999999936,2,2,"rgb(0,0,255)",5.48804285714785
24,0.3547,12,Chromium,M1,3.94E-07,1999.93,0.069999999999936,2,1,"rgb(0,0,255)",2.53357142857373
24,0.2967,13,Chromium,M2,1.215E-09,1999.95,0.049999999999955,2,2,"rgb(65,105,225)",5.9340000000054
24,0.2708,14,Chromium,M2,1.215E-09,1999.95,0.049999999999955,2,1,"rgb(65,105,225)",2.70800000000246
24,0.2445,15,Chromium,M3,1.89E-09,1999.96,0.039999999999964,4,4,"rgb(70,130,180)",6.11250000000556
24,0.2095,16,Chromium,M3,1.89E-09,1999.96,0.039999999999964,4,3,"rgb(70,130,180)",3.92812500000357
24,0.18476,17,Chromium,M3,1.89E-09,1999.96,0.039999999999964,4,2,"rgb(70,130,180)",2.3095000000021
24,0.16029,18,Chromium,M3,1.89E-09,1999.96,0.039999999999964,4,1,"rgb(70,130,180)",1.00181250000091
24,0.0906349,19,Chromium,M4,9.68E-14,2000,0.0906349,4,4,"rgb(100,149,237)",1
24,0.06946,20,Chromium,M4,9.68E-14,2000,0.06946,4,3,"rgb(100,149,237)",0.75
24,0.04916,21,Chromium,M4,9.68E-14,2000,0.04916,4,2,"rgb(100,149,237)",0.5
24,0.030959,22,Chromium,M4,9.68E-14,2000,0.030959,4,1,"rgb(100,149,237)",0.25
24,0.016486305,23,Chromium,M5,NA,2000,0.016486305,6,2,"rgb(0,191,255)",0.333333333333333
24,0.00676651,24,Chromium,M5,NA,2000,0.00676651,6,2,"rgb(0,191,255)",0.333333333333333
25,8.5719488,1,Manganese,K,3.69E-05,1993.46,6.53999999999996,2,2,"rgb(123,104,238)",1.3106955351682
25,8.1407872,2,Manganese,K,3.69E-05,1993.46,6.53999999999996,2,1,"rgb(123,104,238)",0.622384342507649
25,1.879873,3,Manganese,L1,3.41E-06,1999.23,0.769999999999982,2,2,"rgb(25,25,112)",2.44139350649356
25,1.7887,4,Manganese,L1,3.41E-06,1999.23,0.769999999999982,2,1,"rgb(25,25,112)",1.16149350649353
25,1.6432,5,Manganese,L2,1.236E-08,1999.35,0.650000000000091,2,2,"rgb(0,0,139)",2.52799999999965
25,1.5372,6,Manganese,L2,1.236E-08,1999.35,0.650000000000091,2,1,"rgb(0,0,139)",1.18246153846137
25,1.4309,7,Manganese,L3,1.91E-08,1999.36,0.6400000000001,4,4,"rgb(0,0,205)",2.23578124999965
25,1.3203,8,Manganese,L3,1.91E-08,1999.36,0.6400000000001,4,3,"rgb(0,0,205)",1.54722656249976
25,1.2241,9,Manganese,L3,1.91E-08,1999.36,0.6400000000001,4,2,"rgb(0,0,205)",0.95632812499985
25,1.1337,10,Manganese,L3,1.91E-08,1999.36,0.6400000000001,4,1,"rgb(0,0,205)",0.442851562499931
25,0.435172,11,Manganese,M1,4.64E-07,1999.92,0.079999999999927,2,2,"rgb(0,0,255)",5.43965000000495
25,0.40295,12,Manganese,M1,4.64E-07,1999.92,0.079999999999927,2,1,"rgb(0,0,255)",2.51843750000229
25,0.3436,13,Manganese,M2,1.614E-09,1999.95,0.049999999999955,2,2,"rgb(65,105,225)",6.87200000000625
25,0.3144,14,Manganese,M2,1.614E-09,1999.95,0.049999999999955,2,1,"rgb(65,105,225)",3.14400000000286
25,0.2861,15,Manganese,M3,2.45E-09,1999.95,0.049999999999955,4,4,"rgb(70,130,180)",5.7220000000052
25,0.2486,16,Manganese,M3,2.45E-09,1999.95,0.049999999999955,4,3,"rgb(70,130,180)",3.72900000000339
25,0.22189,17,Manganese,M3,2.45E-09,1999.95,0.049999999999955,4,2,"rgb(70,130,180)",2.21890000000202
25,0.1955,18,Manganese,M3,2.45E-09,1999.95,0.049999999999955,4,1,"rgb(70,130,180)",0.977500000000889
25,0.119203,19,Manganese,M4,1.719E-13,2000,0.119203,4,4,"rgb(100,149,237)",1
25,0.095604,20,Manganese,M4,1.719E-13,2000,0.095604,4,3,"rgb(100,149,237)",0.75
25,0.07241,21,Manganese,M4,1.719E-13,2000,0.07241,4,2,"rgb(100,149,237)",0.5
25,0.05121,22,Manganese,M4,1.719E-13,2000,0.05121,4,1,"rgb(100,149,237)",0.25
25,0.033668,23,Manganese,M5,NA,2000,0.033668,6,2,"rgb(0,191,255)",0.333333333333333
25,0.01563999,24,Manganese,M5,NA,2000,0.01563999,6,2,"rgb(0,191,255)",0.333333333333333
25,0.007434038,25,Manganese,M5,NA,2000,0.007434038,6,2,"rgb(0,191,255)",0.333333333333333
26,9.2776818,1,Iron,K,4.13E-05,1992.89,7.1099999999999,2,2,"rgb(123,104,238)",1.30487789029538
26,8.8281879,2,Iron,K,4.13E-05,1992.89,7.1099999999999,2,1,"rgb(123,104,238)",0.620828966244734
26,2.045759,3,Iron,L1,3.87E-06,1999.15,0.849999999999909,2,2,"rgb(25,25,112)",2.4067752941179
26,1.9504,4,Iron,L1,3.87E-06,1999.15,0.849999999999909,2,1,"rgb(25,25,112)",1.14729411764718
26,1.7984,5,Iron,L2,1.55E-08,1999.28,0.720000000000027,2,2,"rgb(0,0,139)",2.49777777777768
26,1.687,6,Iron,L2,1.55E-08,1999.28,0.720000000000027,2,1,"rgb(0,0,139)",1.17152777777773
26,1.5756,7,Iron,L3,2.35E-08,1999.29,0.710000000000036,4,4,"rgb(0,0,205)",2.21915492957735
26,1.46,8,Iron,L3,2.35E-08,1999.29,0.710000000000036,4,3,"rgb(0,0,205)",1.54225352112668
26,1.3578,9,Iron,L3,2.35E-08,1999.29,0.710000000000036,4,2,"rgb(0,0,205)",0.956197183098543
26,1.2627,10,Iron,L3,2.35E-08,1999.29,0.710000000000036,4,1,"rgb(0,0,205)",0.444612676056315
26,0.489312,11,Iron,M1,5.33E-07,1999.91,0.089999999999918,2,2,"rgb(0,0,255)",5.43680000000495
26,0.4562,12,Iron,M1,5.33E-07,1999.91,0.089999999999918,2,1,"rgb(0,0,255)",2.53444444444675
26,0.3922,13,Iron,M2,2.06E-09,1999.94,0.059999999999945,2,2,"rgb(65,105,225)",6.53666666667261
26,0.361,14,Iron,M2,2.06E-09,1999.94,0.059999999999945,2,1,"rgb(65,105,225)",3.00833333333607
26,0.3308,15,Iron,M3,3.07E-09,1999.95,0.049999999999955,4,4,"rgb(70,130,180)",6.61600000000602
26,0.2909,16,Iron,M3,3.07E-09,1999.95,0.049999999999955,4,3,"rgb(70,130,180)",4.36350000000397
26,0.2621,17,Iron,M3,3.07E-09,1999.95,0.049999999999955,4,2,"rgb(70,130,180)",2.62100000000238
26,0.2336,18,Iron,M3,3.07E-09,1999.95,0.049999999999955,4,1,"rgb(70,130,180)",1.16800000000106
26,0.15106,19,Iron,M4,2.54E-13,2000,0.15106,4,4,"rgb(100,149,237)",1
26,0.124976,20,Iron,M4,2.54E-13,2000,0.124976,4,3,"rgb(100,149,237)",0.75
26,0.098985,21,Iron,M4,2.54E-13,2000,0.098985,4,2,"rgb(100,149,237)",0.5
26,0.075,22,Iron,M4,2.54E-13,2000,0.075,4,1,"rgb(100,149,237)",0.25
26,0.05491,23,Iron,M5,NA,2000,0.05491,6,2,"rgb(0,191,255)",0.333333333333333
26,0.030651,24,Iron,M5,NA,2000,0.030651,6,2,"rgb(0,191,255)",0.333333333333333
26,0.01619921,25,Iron,M5,NA,2000,0.01619921,6,2,"rgb(0,191,255)",0.333333333333333
26,0.0079024681,26,Iron,M5,NA,2000,0.0079024681,6,2,"rgb(0,191,255)",0.333333333333333
27,10.012122,1,Cobalt,K,4.6E-05,1992.29,7.71000000000004,2,2,"rgb(123,104,238)",1.29858910505836
27,9.5441833,2,Cobalt,K,4.6E-05,1992.29,7.71000000000004,2,1,"rgb(123,104,238)",0.61894833333333
27,2.218876,3,Cobalt,L1,4.36E-06,1999.07,0.930000000000064,2,2,"rgb(25,25,112)",2.38588817204285
27,2.1194,4,Cobalt,L1,4.36E-06,1999.07,0.930000000000064,2,1,"rgb(25,25,112)",1.13946236559132
27,1.9608,5,Cobalt,L2,1.93E-08,1999.21,0.789999999999964,2,2,"rgb(0,0,139)",2.48202531645581
27,1.844,6,Cobalt,L2,1.93E-08,1999.21,0.789999999999964,2,1,"rgb(0,0,139)",1.16708860759499
27,1.724,7,Cobalt,L3,2.86E-08,1999.22,0.779999999999973,4,4,"rgb(0,0,205)",2.21025641025649
27,1.606,8,Cobalt,L3,2.86E-08,1999.22,0.779999999999973,4,3,"rgb(0,0,205)",1.54423076923082
27,1.5045,9,Cobalt,L3,2.86E-08,1999.22,0.779999999999973,4,2,"rgb(0,0,205)",0.964423076923111
27,1.3972,10,Cobalt,L3,2.86E-08,1999.22,0.779999999999973,4,1,"rgb(0,0,205)",0.447820512820528
27,0.546588,11,Cobalt,M1,6.08E-07,1999.9,0.099999999999909,2,2,"rgb(0,0,255)",5.46588000000497
27,0.51196,12,Cobalt,M1,6.08E-07,1999.9,0.099999999999909,2,1,"rgb(0,0,255)",2.55980000000233
27,0.4411,13,Cobalt,M2,2.61E-09,1999.94,0.059999999999945,2,2,"rgb(65,105,225)",7.35166666667335
27,0.41,14,Cobalt,M2,2.61E-09,1999.94,0.059999999999945,2,1,"rgb(65,105,225)",3.41666666666977
27,0.3785,15,Cobalt,M3,3.81E-09,1999.94,0.059999999999945,4,4,"rgb(70,130,180)",6.30833333333907
27,0.3361,16,Cobalt,M3,3.81E-09,1999.94,0.059999999999945,4,3,"rgb(70,130,180)",4.20125000000382
27,0.30532,17,Cobalt,M3,3.81E-09,1999.94,0.059999999999945,4,2,"rgb(70,130,180)",2.54433333333565
27,0.2754,18,Cobalt,M3,3.81E-09,1999.94,0.059999999999945,4,1,"rgb(70,130,180)",1.14750000000104
27,0.18614,19,Cobalt,M4,3.66E-13,2000,0.18614,4,4,"rgb(100,149,237)",1
27,0.1578,20,Cobalt,M4,3.66E-13,2000,0.1578,4,3,"rgb(100,149,237)",0.75
27,0.1289,21,Cobalt,M4,3.66E-13,2000,0.1289,4,2,"rgb(100,149,237)",0.5
27,0.102,22,Cobalt,M4,3.66E-13,2000,0.102,4,1,"rgb(100,149,237)",0.25
27,0.0795,23,Cobalt,M5,NA,2000,0.0795,6,2,"rgb(0,191,255)",0.333333333333333
27,0.05127,24,Cobalt,M5,NA,2000,0.05127,6,2,"rgb(0,191,255)",0.333333333333333
27,0.0335,25,Cobalt,M5,NA,2000,0.0335,6,2,"rgb(0,191,255)",0.333333333333333
27,0.0170844,26,Cobalt,M5,NA,2000,0.0170844,6,2,"rgb(0,191,255)",0.333333333333333
27,0.00788101,27,Cobalt,M5,NA,2000,0.00788101,6,2,"rgb(0,191,255)",0.333333333333333
28,10.775386,1,Nickel,K,5.11E-05,1991.67,8.32999999999993,2,2,"rgb(123,104,238)",1.29356374549821
28,10.2888862,2,Nickel,K,5.11E-05,1991.67,8.32999999999993,2,1,"rgb(123,104,238)",0.617580204081638
28,2.399259,3,Nickel,L1,4.9E-06,1998.99,1.00999999999999,2,2,"rgb(25,25,112)",2.37550396039606
28,2.2956,4,Nickel,L1,4.9E-06,1998.99,1.00999999999999,2,1,"rgb(25,25,112)",1.13643564356437
28,2.1305,5,Nickel,L2,2.38E-08,1999.13,0.869999999999891,2,2,"rgb(0,0,139)",2.44885057471295
28,2.0081,6,Nickel,L2,2.38E-08,1999.13,0.869999999999891,2,1,"rgb(0,0,139)",1.15408045977026
28,1.88,7,Nickel,L3,3.44E-08,1999.15,0.849999999999909,4,4,"rgb(0,0,205)",2.21176470588259
28,1.758,8,Nickel,L3,3.44E-08,1999.15,0.849999999999909,4,3,"rgb(0,0,205)",1.5511764705884
28,1.646,9,Nickel,L3,3.44E-08,1999.15,0.849999999999909,4,2,"rgb(0,0,205)",0.968235294117751
28,1.541,10,Nickel,L3,3.44E-08,1999.15,0.849999999999909,4,1,"rgb(0,0,205)",0.453235294117696
28,0.60702,11,Nickel,M1,6.9E-07,1999.89,0.1099999999999,2,2,"rgb(0,0,255)",5.51836363636866
28,0.57107,12,Nickel,M1,6.9E-07,1999.89,0.1099999999999,2,1,"rgb(0,0,255)",2.59577272727509
28,0.4954,13,Nickel,M2,3.26E-09,1999.93,0.069999999999936,2,2,"rgb(65,105,225)",7.07714285714929
28,0.4628,14,Nickel,M2,3.26E-09,1999.93,0.069999999999936,2,1,"rgb(65,105,225)",3.30571428571729
28,0.4293,15,Nickel,M3,4.68E-09,1999.93,0.069999999999936,4,4,"rgb(70,130,180)",6.13285714286272
28,0.3845,16,Nickel,M3,4.68E-09,1999.93,0.069999999999936,4,3,"rgb(70,130,180)",4.1196428571466
28,0.3516,17,Nickel,M3,4.68E-09,1999.93,0.069999999999936,4,2,"rgb(70,130,180)",2.51142857143086
28,0.3195,18,Nickel,M3,4.68E-09,1999.93,0.069999999999936,4,1,"rgb(70,130,180)",1.14107142857247
28,0.2247,19,Nickel,M4,5.15E-13,2000,0.2247,4,4,"rgb(100,149,237)",1
28,0.1932,20,Nickel,M4,5.15E-13,2000,0.1932,4,3,"rgb(100,149,237)",0.75
28,0.162,21,Nickel,M4,5.15E-13,2000,0.162,4,2,"rgb(100,149,237)",0.5
28,0.132,22,Nickel,M4,5.15E-13,2000,0.132,4,1,"rgb(100,149,237)",0.25
28,0.108,23,Nickel,M5,NA,2000,0.108,6,2,"rgb(0,191,255)",0.333333333333333
28,0.07606,24,Nickel,M5,NA,2000,0.07606,6,2,"rgb(0,191,255)",0.333333333333333
28,0.05492,25,Nickel,M5,NA,2000,0.05492,6,2,"rgb(0,191,255)",0.333333333333333
28,0.035187,26,Nickel,M5,NA,2000,0.035187,6,2,"rgb(0,191,255)",0.333333333333333
28,0.018168838,27,Nickel,M5,NA,2000,0.018168838,6,2,"rgb(0,191,255)",0.333333333333333
28,0.007639878,28,Nickel,M5,NA,2000,0.007639878,6,2,"rgb(0,191,255)",0.333333333333333
29,11.567613,1,Copper,K,5.65E-05,1991.02,8.98000000000002,2,2,"rgb(123,104,238)",1.28815289532294
29,11.0624313,2,Copper,K,5.65E-05,1991.02,8.98000000000002,2,1,"rgb(123,104,238)",0.615948290645879
29,2.586954,3,Copper,L1,5.48E-06,1998.9,1.09999999999991,2,2,"rgb(25,25,112)",2.35177636363656
29,2.4791,4,Copper,L1,5.48E-06,1998.9,1.09999999999991,2,1,"rgb(25,25,112)",1.12686363636373
29,2.3073,5,Copper,L2,2.91E-08,1999.05,0.950000000000045,2,2,"rgb(0,0,139)",2.42873684210515
29,2.1794,6,Copper,L2,2.91E-08,1999.05,0.950000000000045,2,1,"rgb(0,0,139)",1.14705263157889
29,2.044,7,Copper,L3,4.12E-08,1999.07,0.930000000000064,4,4,"rgb(0,0,205)",2.19784946236544
29,1.918,8,Copper,L3,4.12E-08,1999.07,0.930000000000064,4,3,"rgb(0,0,205)",1.54677419354828
29,1.8,9,Copper,L3,4.12E-08,1999.07,0.930000000000064,4,2,"rgb(0,0,205)",0.967741935483805
29,1.6905,10,Copper,L3,4.12E-08,1999.07,0.930000000000064,4,1,"rgb(0,0,205)",0.454435483870937
29,0.670608,11,Copper,M1,7.7E-07,1999.88,0.119999999999891,2,2,"rgb(0,0,255)",5.58840000000508
29,0.6325,12,Copper,M1,7.7E-07,1999.88,0.119999999999891,2,1,"rgb(0,0,255)",2.63541666666906
29,0.5528,13,Copper,M2,3.98E-09,1999.92,0.079999999999927,2,2,"rgb(65,105,225)",6.91000000000628
29,0.5187,14,Copper,M2,3.98E-09,1999.92,0.079999999999927,2,1,"rgb(65,105,225)",3.24187500000295
29,0.4831,15,Copper,M3,5.61E-09,1999.93,0.069999999999936,4,4,"rgb(70,130,180)",6.90142857143485
29,0.436,16,Copper,M3,5.61E-09,1999.93,0.069999999999936,4,3,"rgb(70,130,180)",4.67142857143282
29,0.401,17,Copper,M3,5.61E-09,1999.93,0.069999999999936,4,2,"rgb(70,130,180)",2.86428571428832
29,0.367,18,Copper,M3,5.61E-09,1999.93,0.069999999999936,4,1,"rgb(70,130,180)",1.31071428571548
29,0.26533,19,Copper,M4,6.52E-13,2000,0.26533,4,4,"rgb(100,149,237)",1
29,0.2322,20,Copper,M4,6.52E-13,2000,0.2322,4,3,"rgb(100,149,237)",0.75
29,0.198,21,Copper,M4,6.52E-13,2000,0.198,4,2,"rgb(100,149,237)",0.5
29,0.166,22,Copper,M4,6.52E-13,2000,0.166,4,1,"rgb(100,149,237)",0.25
29,0.139,23,Copper,M5,NA,2000,0.139,6,6,"rgb(0,191,255)",1
29,0.103,24,Copper,M5,NA,2000,0.103,6,5,"rgb(0,191,255)",0.833333333333333
29,0.0798,25,Copper,M5,NA,2000,0.0798,6,4,"rgb(0,191,255)",0.666666666666667
29,0.05738,26,Copper,M5,NA,2000,0.05738,6,3,"rgb(0,191,255)",0.5
29,0.036841,27,Copper,M5,NA,2000,0.036841,6,2,"rgb(0,191,255)",0.333333333333333
29,0.02029239,28,Copper,M5,NA,2000,0.02029239,6,1,"rgb(0,191,255)",0.166666666666667
29,0.00772638,29,Copper,N1,2.4E-08,2000,0.00772638,2,2,"rgb(0,128,128)",1
30,12.388929,1,Zinc,K,6.23E-05,1990.34,9.66000000000008,2,2,"rgb(123,104,238)",1.28249782608695
30,11.8649399,2,Zinc,K,6.23E-05,1990.34,9.66000000000008,2,1,"rgb(123,104,238)",0.614127324016558
30,2.781996,3,Zinc,L1,6.1E-06,1998.81,1.19000000000005,2,2,"rgb(25,25,112)",2.33781176470578
30,2.6699,4,Zinc,L1,6.1E-06,1998.81,1.19000000000005,2,1,"rgb(25,25,112)",1.12180672268902
30,2.4915,5,Zinc,L2,3.54E-08,1998.96,1.03999999999996,2,2,"rgb(0,0,139)",2.39567307692316
30,2.358,6,Zinc,L2,3.54E-08,1998.96,1.03999999999996,2,1,"rgb(0,0,139)",1.13365384615389
30,2.214,7,Zinc,L3,4.89E-08,1998.98,1.01999999999998,4,4,"rgb(0,0,205)",2.17058823529416
30,2.085,8,Zinc,L3,4.89E-08,1998.98,1.01999999999998,4,3,"rgb(0,0,205)",1.53308823529414
30,1.961,9,Zinc,L3,4.89E-08,1998.98,1.01999999999998,4,2,"rgb(0,0,205)",0.961274509803939
30,1.8468,10,Zinc,L3,4.89E-08,1998.98,1.01999999999998,4,1,"rgb(0,0,205)",0.452647058823538
30,0.737366,11,Zinc,M1,8.74E-07,1999.86,0.1400000000001,2,2,"rgb(0,0,255)",5.26689999999624
30,0.6975,12,Zinc,M1,8.74E-07,1999.86,0.1400000000001,2,1,"rgb(0,0,255)",2.49107142856965
30,0.6133,13,Zinc,M2,4.97E-09,1999.91,0.089999999999918,2,2,"rgb(65,105,225)",6.81444444445064
30,0.5778,14,Zinc,M2,4.97E-09,1999.91,0.089999999999918,2,1,"rgb(65,105,225)",3.21000000000292
30,0.54,15,Zinc,M3,6.85E-09,1999.91,0.089999999999918,4,4,"rgb(70,130,180)",6.00000000000546
30,0.4906,16,Zinc,M3,6.85E-09,1999.91,0.089999999999918,4,3,"rgb(70,130,180)",4.08833333333705
30,0.4534,17,Zinc,M3,6.85E-09,1999.91,0.089999999999918,4,2,"rgb(70,130,180)",2.51888888889118
30,0.4176,18,Zinc,M3,6.85E-09,1999.91,0.089999999999918,4,1,"rgb(70,130,180)",1.16000000000106
30,0.3108,19,Zinc,M4,9.63E-13,1999.99,0.009999999999991,4,4,"rgb(100,149,237)",31.0800000000283
30,0.2744,20,Zinc,M4,9.63E-13,1999.99,0.009999999999991,4,3,"rgb(100,149,237)",20.5800000000187
30,0.238,21,Zinc,M4,9.63E-13,1999.99,0.009999999999991,4,2,"rgb(100,149,237)",11.9000000000108
30,0.203,22,Zinc,M4,9.63E-13,1999.99,0.009999999999991,4,1,"rgb(100,149,237)",5.07500000000462
30,0.1739,23,Zinc,M5,2.63E-12,1999.99,0.009999999999991,6,6,"rgb(0,191,255)",17.3900000000158
30,0.1339,24,Zinc,M5,2.63E-12,1999.99,0.009999999999991,6,5,"rgb(0,191,255)",11.1583333333435
30,0.108,25,Zinc,M5,2.63E-12,1999.99,0.009999999999991,6,4,"rgb(0,191,255)",7.20000000000655
30,0.0826,26,Zinc,M5,2.63E-12,1999.99,0.009999999999991,6,3,"rgb(0,191,255)",4.13000000000376
30,0.059573,27,Zinc,M5,2.63E-12,1999.99,0.009999999999991,6,2,"rgb(0,191,255)",1.98576666666847
30,0.0397233,28,Zinc,M5,2.63E-12,1999.99,0.009999999999991,6,1,"rgb(0,191,255)",0.662055000000602
30,0.01796439,29,Zinc,N1,3.59E-08,2000,0.01796439,2,2,"rgb(0,128,128)",1
30,0.009394197,30,Zinc,N1,3.59E-08,2000,0.009394197,2,2,"rgb(0,128,128)",1
31,13.239489,1,Gallium,K,6.85E-05,1989.63,10.3699999999999,2,2,"rgb(123,104,238)",1.27671060752171
31,12.6965575,2,Gallium,K,6.85E-05,1989.63,10.3699999999999,2,1,"rgb(123,104,238)",0.612177314368377
31,2.984426,3,Gallium,L1,6.76E-06,1998.7,1.29999999999995,2,2,"rgb(25,25,112)",2.29571230769239
31,2.868,4,Gallium,L1,6.76E-06,1998.7,1.29999999999995,2,1,"rgb(25,25,112)",1.10307692307696
31,2.683,5,Gallium,L2,4.27E-08,1998.86,1.1400000000001,2,2,"rgb(0,0,139)",2.35350877192962
31,2.5439,6,Gallium,L2,4.27E-08,1998.86,1.1400000000001,2,1,"rgb(0,0,139)",1.11574561403499
31,2.391,7,Gallium,L3,5.78E-08,1998.88,1.11999999999989,4,4,"rgb(0,0,205)",2.13482142857164
31,2.258,8,Gallium,L3,5.78E-08,1998.88,1.11999999999989,4,3,"rgb(0,0,205)",1.51205357142872
31,2.129,9,Gallium,L3,5.78E-08,1998.88,1.11999999999989,4,2,"rgb(0,0,205)",0.950446428571521
31,2.01,10,Gallium,L3,5.78E-08,1998.88,1.11999999999989,4,1,"rgb(0,0,205)",0.448660714285758
31,0.807308,11,Gallium,M1,9.89E-07,1999.84,0.160000000000082,2,2,"rgb(0,0,255)",5.04567499999742
